ts_run,schedule_slot,target_draw_id,window_n,top3,top12,best_signal,best_a11,ok_alert,source_rows_hist_used,same_day_mid_present,mid_today_nums,debug_json,model_version
2026-03-03T17:39:09Z,13:00,LN|2026-03-03|MID,120,"19,25,68","19,25,68,51,80,04,08,39,12,26,07,23",2.2444269863627313,4,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-03T20:20:50Z,16:00,LN|2026-03-03|NIGHT,120,"38,79,35","38,79,35,08,02,11,37,21,00,44,13,48",2.833161477219851,7,0,120,1,"64,53,25","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-04T17:34:33Z,13:00,LN|2026-03-04|MID,120,"19,80,25","19,80,25,68,51,04,12,08,39,26,07,23",2.2459243584308646,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-04T20:21:07Z,16:00,LN|2026-03-04|NIGHT,120,"38,79,35","38,79,35,08,11,44,21,37,00,13,02,48",2.824133846301401,7,0,120,1,"37,32,21","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 99}",LN-quiniela-v1
2026-03-05T18:47:09Z,13:00,LN|2026-03-05|MID,120,"19,80,25","19,80,25,51,04,12,08,39,26,07,37,23",2.2457052842942486,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-05T20:26:36Z,16:00,LN|2026-03-05|NIGHT,120,"38,79,35","38,79,35,08,11,44,21,00,37,13,68,02",2.813867799823201,7,0,120,1,"44,93,62","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 99}",LN-quiniela-v1
2026-03-06T17:30:28Z,13:00,LN|2026-03-06|MID,120,"25,80,51","25,80,51,19,12,04,37,08,39,26,07,23",2.205509178174017,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-06T20:18:43Z,16:00,LN|2026-03-06|NIGHT,120,"38,79,35","38,79,35,08,11,44,21,00,13,68,24,58",2.802623044309924,7,0,120,1,"55,69,79","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-07T17:17:06Z,13:00,LN|2026-03-07|MID,120,"25,80,51","25,80,51,19,12,37,04,08,39,07,23,68",2.224964133847608,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-07T20:12:00Z,16:00,LN|2026-03-07|NIGHT,120,"38,79,35","38,79,35,08,11,44,21,00,13,68,61,58",2.7906001411484036,7,0,120,1,"41,15,10","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-08T17:18:30Z,13:00,LN|2026-03-08|MID,120,"25,51,19","25,51,19,80,37,12,15,04,41,08,39,07",2.2366322969359875,4,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-08T20:12:35Z,16:00,LN|2026-03-08|NIGHT,120,"38,79,35","38,79,35,08,11,44,21,00,13,68,19,61",2.777956885317414,7,0,120,1,"59,36,79","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-09T17:43:11Z,13:00,LN|2026-03-09|MID,120,"25,51,19","25,51,19,15,37,41,80,12,04,79,08,07",2.2430382268550835,4,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-09T20:20:02Z,16:00,LN|2026-03-09|NIGHT,120,"79,38,35","79,38,35,08,11,44,00,21,13,68,19,61",2.5540026866427654,5,0,120,1,"09,66,50","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-10T17:42:19Z,13:00,LN|2026-03-10|MID,120,"25,51,15","25,51,15,41,19,37,79,80,12,08,07,55",2.2456866624243275,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-10T20:20:48Z,16:00,LN|2026-03-10|NIGHT,120,"79,38,35","79,38,35,68,08,11,44,00,21,13,19,61",2.5426772058708673,5,0,120,1,"53,80,98","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-11T17:44:39Z,13:00,LN|2026-03-11|MID,120,"25,80,15","25,80,15,41,79,37,19,12,51,07,55,21",2.2455462942442788,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-11T20:21:45Z,16:00,LN|2026-03-11|NIGHT,120,"38,79,35","38,79,35,68,08,44,11,21,19,13,61,84",2.487451762596679,5,0,120,1,"59,46,94","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-12T17:44:57Z,13:00,LN|2026-03-12|MID,120,"25,80,15","25,80,15,79,37,19,12,59,51,55,21,41",2.243276876694188,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-12T20:21:44Z,16:00,LN|2026-03-12|NIGHT,120,"38,79,68","38,79,68,08,44,11,19,13,21,61,35,84",2.617866185964174,6,0,120,1,"86,84,15","{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
2026-03-13T17:30:32Z,13:00,LN|2026-03-13|MID,120,"25,80,79","25,80,79,37,59,19,12,15,51,55,41,21",2.239347514783623,5,0,120,0,,"{'window_used': 200, 'regime': 'MEAN_REVERSION', 'unique_numbers': 100}",LN-quiniela-v1
